Season,Name,Team,Position,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,Spd,BABIP,wRC,wRAA,wOBA,wRC+,wSB,UBR,wGDP,BB%+,LD+%,GB%+,FB%+,HR/FB,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,playerid
2016,Yasmani Grandal,Dodgers,C,126,390,457,89,47,14,1,27,49,72,64,1,116,2,1,0,11,1,3,0.228,14.00%,25.40%,0.55,0.339,0.477,0.816,0.249,1.9,0.25,66,12,0.35,121,-1.3,-3.4,-0.9,162,76,100,115,25.20%,42.90%,37.50%,19.60%,17.50%,43.60%,38.90%,11368
2016,Yadier Molina,Cardinals,C,147,534,581,164,117,38,1,8,56,58,39,1,63,6,2,0,22,3,2,0.307,6.70%,10.80%,0.62,0.36,0.427,0.787,0.12,2.3,0.335,80,11.4,0.342,114,-0.6,-4,-2.9,78,103,108,87,5.70%,37.60%,34.50%,27.90%,15.60%,53.30%,31.10%,7007
2016,Buster Posey,Giants,C,146,539,614,155,106,33,2,14,82,80,64,7,68,3,8,0,18,6,1,0.288,10.40%,11.10%,0.94,0.362,0.434,0.796,0.147,4.1,0.303,84,11.6,0.341,114,0.4,-2.3,-1.4,121,101,109,88,9.80%,35.50%,35.30%,29.20%,15.00%,48.90%,36.10%,9166
2018,Elias Diaz,Pirates,C,82,252,277,72,50,12,0,10,33,34,21,1,40,1,3,0,4,0,1,0.286,7.60%,14.40%,0.53,0.339,0.452,0.792,0.167,1.5,0.302,38,5.7,0.34,114,-0.6,1.3,-0.3,84,92,103,101,13.20%,37.70%,35.80%,26.50%,19.50%,44.20%,36.30%,11680
2016,Tyler Flowers,Braves,C,83,281,325,76,50,18,0,8,27,41,29,1,91,11,4,0,3,0,0,0.27,8.90%,28.00%,0.32,0.357,0.42,0.777,0.149,0.7,0.366,44,5.5,0.338,110,-0.2,-3.8,1.2,103,87,95,115,10.50%,35.10%,37.10%,27.80%,12.90%,43.30%,43.80%,9134
2018,Kurt Suzuki,Braves,C,105,347,388,94,58,24,0,12,45,50,22,0,43,13,6,0,6,0,0,0.271,5.70%,11.10%,0.51,0.332,0.444,0.776,0.173,1.5,0.275,52,6.3,0.335,108,-0.2,-1.4,1,63,106,82,118,9.40%,52.60%,29.00%,18.40%,15.20%,46.10%,38.70%,8259
2016,J.T. Realmuto,Marlins,C,137,509,545,154,112,31,0,11,60,48,28,1,100,5,3,0,12,12,4,0.303,5.10%,18.30%,0.28,0.343,0.428,0.771,0.126,3.7,0.357,71,6.8,0.333,111,0.4,1.1,-0.4,59,96,110,89,8.80%,41.00%,34.50%,24.50%,21.10%,49.00%,29.90%,11739
2017,J.T. Realmuto,Marlins,C,141,532,579,148,95,31,5,17,68,65,36,4,106,8,3,0,13,8,2,0.278,6.20%,18.30%,0.34,0.332,0.451,0.783,0.173,5,0.318,76,5.4,0.332,107,0.4,1,0.2,69,87,108,97,11.60%,46.60%,35.20%,18.20%,14.90%,51.80%,33.30%,11739
2018,Buster Posey,Giants,C,105,398,448,113,85,22,1,5,47,41,45,3,53,3,2,0,12,3,2,0.284,10.00%,11.80%,0.85,0.359,0.382,0.741,0.098,2.9,0.316,56,4.1,0.326,107,-0.5,-2.1,-1.2,112,102,109,88,4.70%,33.70%,38.30%,28.00%,13.80%,49.90%,36.30%,9166
2016,David Ross,Cubs,C,67,166,205,38,22,6,0,10,24,32,30,6,54,0,5,4,3,0,1,0.229,14.60%,26.30%,0.56,0.338,0.446,0.784,0.217,1.4,0.262,25,1.3,0.326,101,-0.5,0.8,0.5,169,112,75,126,20.40%,40.50%,34.70%,24.80%,19.00%,46.30%,34.70%,1551
2017,Yasmani Grandal,Dodgers,C,129,438,482,108,59,27,0,22,50,58,40,0,130,0,3,1,10,0,1,0.247,8.30%,27.00%,0.31,0.308,0.459,0.767,0.212,1.1,0.298,60,1.6,0.325,102,-0.7,-3.7,0.1,92,80,98,114,17.70%,41.70%,33.70%,24.70%,17.60%,45.80%,36.50%,11368
2016,Nick Hundley,Rockies,C,83,289,317,75,44,20,1,10,30,48,25,3,65,1,1,1,12,0,0,0.26,7.90%,20.50%,0.38,0.32,0.439,0.759,0.18,1.7,0.302,39,1.3,0.323,84,-0.2,0.2,-1.8,91,84,102,107,12.20%,42.90%,33.20%,23.90%,14.60%,47.80%,37.60%,3376
2018,Yadier Molina,Cardinals,C,123,459,503,120,80,20,0,20,55,74,29,0,66,9,6,0,15,4,3,0.261,5.80%,13.10%,0.44,0.314,0.436,0.75,0.174,2.5,0.264,62,3.4,0.323,105,-0.7,-1.5,-1.2,64,110,90,106,13.60%,49.60%,29.30%,21.10%,13.30%,42.40%,44.40%,7007
2017,Manny Pina,Brewers,C,107,330,359,92,62,21,0,9,45,43,20,0,79,5,3,1,8,2,0,0.279,5.60%,22.00%,0.25,0.327,0.424,0.751,0.145,3.2,0.339,44,0.5,0.323,95,0.2,-1.1,-0.5,62,113,78,120,8.40%,44.70%,31.80%,23.50%,14.10%,51.80%,34.10%,2829
2016,Cameron Rupp,Phillies,C,105,389,419,98,55,26,1,16,36,54,24,0,114,5,1,0,11,1,0,0.252,5.70%,27.20%,0.21,0.303,0.447,0.75,0.195,2.1,0.315,50,1.1,0.321,98,0,-1.3,-1.4,66,82,108,101,16.80%,33.30%,38.40%,28.30%,16.70%,48.90%,34.40%,11146
2016,Carlos Ruiz,Phillies,C,62,201,233,53,42,8,0,3,21,15,27,1,33,5,0,0,4,3,1,0.264,11.60%,14.20%,0.82,0.365,0.348,0.713,0.085,2.8,0.303,28,0.5,0.321,99,0,-0.4,0.3,134,101,103,96,5.50%,35.70%,35.10%,29.20%,17.90%,48.20%,33.90%,2579
2018,Willson Contreras,Cubs,C,138,474,544,118,76,27,5,10,50,54,53,2,121,13,2,2,14,4,1,0.249,9.70%,22.20%,0.44,0.339,0.39,0.73,0.141,4.3,0.313,66,2.7,0.321,100,0.1,-4.6,-0.5,109,79,120,88,9.30%,42.00%,31.40%,26.60%,22.40%,48.70%,28.90%,11609
2017,Andrew Knapp,Phillies,C,56,171,204,44,32,8,1,3,26,13,31,4,56,0,2,0,5,1,0,0.257,15.20%,27.50%,0.55,0.368,0.368,0.736,0.111,4.1,0.36,25,-0.1,0.321,94,0.1,0.6,-0.4,169,83,133,68,10.70%,41.90%,34.20%,23.90%,15.40%,46.20%,38.50%,14942
2018,Chris Iannetta,Rockies,C,110,299,360,67,42,13,1,11,36,36,50,5,87,7,3,1,13,0,0,0.224,13.90%,24.20%,0.57,0.345,0.385,0.73,0.161,1.7,0.275,44,1.4,0.32,85,-0.2,-1.1,-2.2,155,104,88,112,13.10%,42.10%,31.00%,26.90%,13.90%,47.20%,38.90%,8267
2016,Welington Castillo,Diamondbacks,C,113,416,457,110,72,24,0,14,41,68,33,3,121,4,4,0,5,2,0,0.264,7.20%,26.50%,0.27,0.322,0.423,0.745,0.159,2.1,0.337,54,0.4,0.319,91,0.2,-5.1,1.6,84,120,94,96,14.30%,45.50%,32.40%,22.10%,13.00%,47.20%,39.80%,3256
2016,Francisco Cervelli,Pirates,C,101,326,393,86,70,14,1,1,42,33,56,1,72,6,5,0,14,6,2,0.264,14.20%,18.30%,0.78,0.377,0.322,0.699,0.058,4,0.329,46,0.1,0.318,98,0.1,0.9,-1.5,165,94,125,71,1.60%,42.50%,34.00%,23.60%,18.50%,54.40%,27.00%,5275
2017,Tucker Barnhart,Reds,C,121,370,423,100,67,24,2,7,26,44,42,11,68,3,3,5,12,4,0,0.27,9.90%,16.10%,0.62,0.347,0.403,0.75,0.132,3.4,0.312,50,-1.5,0.317,90,0.5,-4.4,0.4,110,127,104,79,8.30%,40.30%,38.70%,21.00%,16.50%,50.30%,33.20%,10200
2017,Yadier Molina,Cardinals,C,136,501,543,137,91,27,1,18,60,82,28,4,74,4,9,1,14,9,4,0.273,5.20%,13.60%,0.38,0.312,0.439,0.751,0.166,3.9,0.285,64,-2.5,0.316,95,-0.2,-3.9,-1,57,99,95,106,11.00%,42.60%,32.50%,24.90%,16.50%,47.10%,36.40%,7007
2017,Francisco Cervelli,Pirates,C,81,265,304,66,46,13,2,5,31,31,32,0,65,6,1,0,7,0,2,0.249,10.50%,21.40%,0.49,0.342,0.37,0.712,0.121,2.9,0.311,36,-1.4,0.315,93,-1.1,0,0,117,100,118,77,9.30%,42.30%,31.80%,25.90%,12.90%,54.20%,32.80%,5275
2018,Tyler Flowers,Braves,C,82,251,296,57,40,9,0,8,34,30,35,0,76,9,1,0,6,0,0,0.227,11.80%,25.70%,0.46,0.341,0.359,0.7,0.131,1.5,0.292,35,0.1,0.315,95,-0.2,-0.3,-0.1,132,96,96,107,12.10%,45.50%,34.10%,20.50%,12.50%,38.60%,48.90%,9134
2018,Jorge Alfaro,Phillies,C,108,344,377,90,62,16,2,10,35,37,18,6,138,14,1,0,2,3,0,0.262,4.80%,36.60%,0.13,0.324,0.407,0.731,0.145,4.2,0.406,44,-0.4,0.314,95,0.4,-1.1,1.6,53,106,111,83,16.70%,28.00%,40.10%,31.90%,14.50%,47.80%,37.70%,12180
2016,Tony Wolters,Rockies,C,71,205,230,53,33,15,2,3,27,30,21,2,53,0,0,4,1,4,1,0.259,9.10%,23.00%,0.4,0.327,0.395,0.723,0.137,5.7,0.336,26,-1.1,0.312,77,0.3,0.7,1,106,111,107,85,7.10%,39.70%,32.10%,28.20%,16.70%,62.20%,21.20%,11470
2017,Rene Rivera,Mets,C,74,218,237,55,36,9,0,10,23,35,14,3,70,3,1,1,4,0,1,0.252,5.90%,29.50%,0.2,0.305,0.431,0.736,0.179,1.3,0.324,27,-2.2,0.31,92,-0.5,-2.4,0,66,122,81,111,17.20%,48.00%,25.30%,26.70%,13.30%,50.70%,36.00%,3648
2017,Travis d'Arnaud,Mets,C,112,348,376,85,49,19,1,16,39,57,23,3,59,2,3,0,12,0,0,0.244,6.10%,15.70%,0.39,0.293,0.443,0.735,0.198,1.6,0.25,42,-4.1,0.308,92,-0.2,-0.2,-1.7,68,82,95,117,13.30%,35.30%,36.30%,28.40%,15.40%,52.10%,32.50%,7739
2018,Matt Wieters,Nationals,C,76,235,271,56,40,8,0,8,24,30,30,3,45,3,2,1,5,0,1,0.238,11.10%,16.60%,0.67,0.33,0.374,0.704,0.136,1.1,0.261,30,-1.5,0.308,89,-0.6,-0.9,0.3,123,95,78,130,9.20%,39.40%,36.80%,23.80%,19.70%,46.10%,34.20%,4298
2018,Tucker Barnhart,Reds,C,138,460,522,114,80,21,3,10,50,46,54,2,96,2,3,3,13,0,4,0.248,10.30%,18.40%,0.56,0.328,0.372,0.699,0.124,2.8,0.291,58,-3.1,0.307,89,-2,-1.3,-0.9,115,112,104,88,9.00%,44.30%,31.90%,23.80%,13.20%,48.40%,38.40%,10200
2017,Cameron Rupp,Phillies,C,88,295,331,64,33,17,0,14,35,34,34,3,114,1,1,0,5,1,0,0.217,10.30%,34.40%,0.3,0.299,0.417,0.716,0.2,2.1,0.298,36,-4.6,0.304,84,0,-2.5,-0.1,114,78,109,101,21.50%,36.30%,40.70%,23.10%,19.80%,49.50%,30.80%,11146
2018,Nick Hundley,Giants,C,96,282,305,68,43,13,2,10,34,31,22,2,85,1,0,0,8,2,1,0.241,7.20%,27.90%,0.26,0.298,0.408,0.706,0.167,4.2,0.31,33,-2.7,0.304,93,-0.2,-1.6,-0.7,80,123,83,106,13.70%,46.70%,32.50%,20.80%,18.80%,38.10%,43.20%,3376
2018,Devin Mesoraco,Mets,C,84,244,274,54,33,10,0,11,24,33,25,3,52,4,1,0,9,0,0,0.221,9.10%,19.00%,0.48,0.303,0.398,0.7,0.176,0.7,0.236,29,-2.8,0.302,92,-0.1,-0.5,-1.1,102,81,83,134,12.20%,51.80%,26.90%,21.20%,21.80%,46.10%,32.10%,5666
2018,Kevin Plawecki,Mets,C,79,238,277,50,28,13,2,7,33,30,28,2,65,9,1,1,12,0,1,0.21,10.10%,23.50%,0.43,0.315,0.37,0.685,0.16,3.6,0.257,29,-3,0.302,93,-0.6,-2,-2.2,113,66,110,109,10.60%,46.30%,34.90%,18.90%,19.40%,45.10%,35.40%,13807
2018,Austin Hedges,Padres,C,91,303,326,70,40,14,2,14,29,37,21,3,90,1,1,0,9,3,0,0.231,6.40%,27.60%,0.23,0.282,0.429,0.711,0.198,4,0.28,35,-3.5,0.301,90,0.5,-1.3,-0.8,72,84,88,125,15.10%,48.10%,33.20%,18.70%,25.20%,37.90%,36.90%,12976
2018,Manny Pina,Brewers,C,98,306,337,77,53,13,2,9,39,28,21,3,62,5,4,1,13,2,0,0.252,6.20%,18.40%,0.34,0.307,0.395,0.702,0.144,4.4,0.285,36,-3.7,0.301,86,0.2,-2,-1.7,69,118,93,97,10.70%,42.60%,28.50%,28.90%,23.30%,43.00%,33.70%,2829
2016,Tucker Barnhart,Reds,C,115,377,420,97,66,23,1,7,34,51,36,8,72,2,3,2,12,1,0,0.257,8.60%,17.10%,0.5,0.323,0.379,0.702,0.122,2.2,0.299,43,-6.3,0.3,82,0,-5.4,-1,99,117,106,81,8.30%,40.00%,38.10%,21.90%,14.80%,57.10%,28.10%,10200
2016,Miguel Montero,Cubs,C,86,241,284,52,35,8,1,8,33,33,38,5,58,3,2,0,8,1,0,0.216,13.40%,20.40%,0.66,0.327,0.357,0.684,0.141,3.3,0.249,29,-4.6,0.299,83,0,-1.6,-0.1,155,79,112,97,13.10%,42.20%,30.30%,27.60%,18.90%,54.10%,27.00%,3364
2016,Martin Maldonado,Brewers,C,76,208,253,42,27,7,0,8,21,21,35,9,56,6,1,3,6,1,0,0.202,13.80%,22.10%,0.63,0.332,0.351,0.683,0.149,1.9,0.234,25,-5.1,0.294,78,0.1,0,-0.4,160,84,99,111,14.00%,37.20%,35.30%,27.60%,21.20%,50.60%,28.20%,6887
2017,Nick Hundley,Giants,C,101,287,303,70,38,23,0,9,27,35,12,2,81,0,2,2,6,0,0,0.244,4.00%,26.70%,0.15,0.272,0.418,0.691,0.174,1.1,0.307,29,-8.2,0.289,78,-0.1,-1.4,0.6,44,94,96,109,11.30%,37.60%,36.70%,25.70%,18.10%,48.10%,33.80%,3376
2018,Austin Barnes,Dodgers,C,100,200,238,41,32,5,0,4,32,14,31,4,67,6,0,1,7,4,3,0.205,13.00%,28.20%,0.46,0.329,0.29,0.619,0.085,3.8,0.287,21,-6.6,0.281,77,-0.6,0.8,-0.8,145,92,124,75,11.80%,45.50%,33.60%,20.90%,22.40%,46.30%,31.30%,12158
2016,Travis d'Arnaud,Mets,C,75,251,276,62,51,7,0,4,27,15,19,1,50,3,1,2,7,0,0,0.247,6.90%,18.10%,0.38,0.307,0.323,0.629,0.076,1.4,0.293,24,-8.9,0.279,75,-0.2,-0.3,0,80,80,117,90,6.50%,39.20%,40.20%,20.60%,22.60%,45.10%,32.40%,7739
2017,Austin Hedges,Padres,C,120,387,417,83,48,17,0,18,36,55,23,3,122,3,3,1,10,4,1,0.214,5.50%,29.30%,0.19,0.262,0.398,0.66,0.183,2.7,0.26,36,-15.2,0.278,69,0.2,-0.7,-0.5,61,86,83,130,14.90%,39.00%,34.90%,26.00%,22.30%,44.60%,33.10%,12976
2018,Erik Kratz,Brewers,C,67,203,219,48,36,6,0,6,18,23,6,0,40,7,2,1,8,1,0,0.236,2.70%,18.30%,0.15,0.28,0.355,0.634,0.118,2.4,0.264,19,-6.6,0.278,70,0.1,-0.5,-0.8,31,86,101,108,9.70%,39.80%,34.90%,25.30%,12.10%,41.60%,46.40%,4403
2017,Tony Wolters,Rockies,C,83,229,266,55,46,8,1,0,30,16,33,9,55,2,0,2,9,0,1,0.24,12.40%,20.70%,0.6,0.341,0.284,0.625,0.044,2.7,0.316,22,-10.6,0.274,50,-0.6,0.4,-1.1,138,105,124,68,0.00%,35.80%,37.50%,26.70%,15.90%,63.10%,21.00%,11470
2016,Rene Rivera,Mets,C,65,185,207,41,31,4,0,6,12,26,16,3,54,3,2,1,4,0,0,0.222,7.70%,26.10%,0.3,0.291,0.341,0.632,0.119,0.3,0.276,17,-7.7,0.273,71,-0.1,-0.4,-0.1,89,99,106,93,14.30%,35.10%,35.80%,29.10%,20.90%,47.80%,31.30%,3648
2016,Christian Bethancourt,Padres,C,73,193,204,44,29,9,0,6,20,25,10,0,56,0,1,0,9,1,2,0.228,4.90%,27.50%,0.18,0.265,0.368,0.633,0.14,2.2,0.288,16,-7.6,0.273,68,-0.7,0.6,-1.4,57,76,105,109,11.80%,38.70%,39.40%,21.90%,16.10%,56.20%,27.70%,10028
2018,Alex Avila,Diamondbacks,C,80,194,234,32,19,6,0,7,13,20,37,2,90,1,2,0,4,0,0,0.165,15.80%,38.50%,0.41,0.299,0.304,0.603,0.139,0.1,0.253,19,-8,0.273,67,-0.1,-1.1,0,176,99,113,84,22.60%,50.00%,27.40%,22.60%,12.30%,36.80%,50.90%,7476
2017,Matt Wieters,Nationals,C,123,422,465,95,65,20,0,10,43,52,38,4,94,1,4,0,14,1,0,0.225,8.20%,20.20%,0.4,0.288,0.344,0.632,0.118,2,0.264,38,-18.9,0.273,61,-0.1,-3.2,-0.9,91,103,96,103,8.30%,42.20%,34.30%,23.50%,18.10%,54.50%,27.40%,4298
2018,Andrew Knapp,Phillies,C,84,187,215,37,25,6,2,4,19,15,24,1,75,2,1,1,2,1,0,0.198,11.20%,34.90%,0.32,0.294,0.316,0.61,0.118,4.5,0.303,18,-7.4,0.273,67,0.1,0.4,0.2,124,118,89,102,10.00%,40.40%,42.10%,17.50%,14.00%,53.50%,32.50%,14942
2017,Chris Herrmann,Diamondbacks,C,106,226,256,41,24,7,0,10,35,27,29,0,67,0,1,0,1,5,0,0.181,11.30%,26.20%,0.43,0.273,0.345,0.619,0.164,5,0.207,21,-10.6,0.272,58,0.9,0.4,1.2,126,86,100,109,16.40%,34.40%,39.40%,26.30%,16.30%,49.40%,34.40%,9284
2018,Victor Caratini,Cubs,C,76,181,200,42,33,7,0,2,21,21,12,0,42,4,1,2,5,0,0,0.232,6.00%,21.00%,0.29,0.293,0.304,0.597,0.072,1.8,0.29,16,-7.7,0.268,65,-0.1,1.5,-0.6,67,105,122,70,5.90%,37.30%,41.60%,21.10%,20.40%,51.40%,28.20%,14968
2018,John Ryan Murphy,Diamondbacks,C,87,208,223,42,24,9,0,9,19,24,11,1,71,1,1,2,1,0,0,0.202,4.90%,31.80%,0.15,0.244,0.375,0.619,0.173,0.9,0.256,17,-9.1,0.265,62,-0.1,0.2,1.1,55,87,73,142,13.20%,42.90%,28.60%,28.60%,18.60%,40.70%,40.70%,10346
2017,Jeff Mathis,Diamondbacks,C,60,186,203,40,26,10,2,2,13,11,14,1,61,2,0,1,6,1,0,0.215,6.90%,30.00%,0.23,0.277,0.323,0.6,0.108,4.3,0.309,15,-10.1,0.262,51,0.1,0.1,-0.6,77,113,94,100,4.50%,38.90%,39.70%,21.40%,16.70%,52.40%,31.00%,3448
2018,Tony Wolters,Rockies,C,74,182,216,31,20,4,4,3,19,27,26,2,33,6,2,0,6,2,0,0.17,12.00%,15.30%,0.79,0.292,0.286,0.577,0.115,5.9,0.189,16,-9.5,0.261,46,0.3,1.2,-0.6,134,71,132,79,7.30%,35.80%,33.80%,30.50%,17.90%,60.90%,21.20%,11470
2017,Elias Diaz,Pirates,C,64,188,200,42,27,14,0,1,18,19,11,0,38,0,1,0,8,1,0,0.223,5.50%,19.00%,0.29,0.265,0.314,0.579,0.09,3,0.273,13,-11.5,0.253,52,0.1,-1.7,-1.1,61,87,118,85,2.20%,33.10%,38.40%,28.50%,23.80%,50.30%,25.80%,11680
2016,Derek Norris,Padres,C,125,415,458,77,46,17,0,14,50,42,36,5,139,4,3,0,9,9,2,0.186,7.90%,30.30%,0.26,0.255,0.328,0.583,0.142,4.4,0.238,29,-25.1,0.252,54,0.8,1,-0.2,91,103,79,126,11.70%,41.20%,30.10%,28.70%,16.50%,49.10%,34.40%,6867
2018,Jeff Mathis,Diamondbacks,C,69,195,218,39,28,9,1,1,15,20,20,1,66,0,2,1,7,0,0,0.2,9.20%,30.30%,0.3,0.272,0.272,0.544,0.072,2,0.292,13,-12.7,0.243,47,-0.1,-2.1,-0.5,102,110,86,111,2.00%,43.90%,33.30%,22.70%,15.90%,43.90%,40.20%,3448
2016,A.J. Pierzynski,Braves,C,81,247,259,54,37,15,0,2,15,23,6,1,29,3,3,0,13,1,0,0.219,2.30%,11.20%,0.21,0.243,0.304,0.547,0.085,2.2,0.237,13,-17.6,0.236,41,0.1,-0.6,-2.1,27,94,113,87,3.10%,36.20%,38.50%,25.30%,18.10%,55.70%,26.20%,746
2018,Pedro Severino,Nationals,C,70,190,213,32,21,9,0,2,14,15,18,4,47,4,1,0,3,1,0,0.168,8.50%,22.10%,0.38,0.254,0.247,0.501,0.079,2.5,0.211,9,-16.2,0.221,31,0.1,-0.8,-0.1,94,97,93,110,3.70%,48.60%,32.60%,18.80%,22.90%,54.90%,22.20%,14523
