Season,Name,Team,Position,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,Spd,BABIP,wRC,wRAA,wOBA,wRC+,wSB,UBR,wGDP,BB%+,LD+%,GB%+,FB%+,HR/FB,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,playerid
2018,C.J. Cron,Rays,1B,140,501,560,127,68,28,1,30,68,74,37,2,145,17,5,0,11,1,2,0.253,6.60%,25.90%,0.26,0.323,0.493,0.816,0.24,2.3,0.293,80,14.7,0.347,123,-0.9,-0.9,-0.2,80,99,95,106,21.40%,45.40%,33.50%,21.10%,21.30%,39.10%,39.60%,12546
2017,Yuli Gurriel,Astros,1B,139,529,564,158,96,43,1,18,69,75,22,1,62,7,6,0,12,3,2,0.299,3.90%,11.00%,0.35,0.332,0.486,0.817,0.187,2.8,0.308,80,11.2,0.344,118,-0.6,0.7,0.7,46,92,107,97,10.80%,41.40%,37.40%,21.10%,15.90%,49.10%,35.10%,19198
2016,Mike Napoli,Indians,1B,150,557,645,133,76,22,1,34,92,101,78,2,194,5,5,0,15,5,1,0.239,12.10%,30.10%,0.4,0.335,0.465,0.8,0.226,3.7,0.296,89,13,0.343,111,0.2,-5.4,-0.2,151,90,83,127,20.50%,47.60%,31.80%,20.70%,19.30%,44.00%,36.70%,3057
2016,Chris Davis,Orioles,1B,157,566,665,125,66,21,0,38,99,84,88,3,219,8,3,0,6,1,0,0.221,13.20%,32.90%,0.4,0.332,0.459,0.792,0.239,2.3,0.279,90,12,0.34,113,-0.2,2,2.3,165,97,83,123,25.00%,41.70%,35.70%,22.60%,12.90%,46.90%,40.30%,9272
2018,Matt Olson,Athletics,1B,162,580,660,143,81,33,0,29,85,84,70,3,163,8,2,0,13,2,1,0.247,10.60%,24.70%,0.43,0.335,0.453,0.788,0.207,2.3,0.292,91,13.5,0.34,118,-0.4,-2.1,0.3,128,99,85,118,16.10%,42.00%,33.90%,24.10%,13.80%,38.90%,47.30%,14344
2018,Jose Abreu,White Sox,1B,128,499,553,132,73,36,1,22,68,78,37,7,109,11,6,0,14,2,0,0.265,6.70%,19.70%,0.34,0.325,0.473,0.798,0.208,3.1,0.294,75,10,0.337,115,0.1,-0.7,-0.9,81,100,104,95,16.10%,39.10%,39.90%,21.00%,17.20%,45.00%,37.90%,15676
2016,C.J. Cron,Angels,1B,116,407,445,113,70,25,2,16,51,69,24,1,75,7,5,0,9,2,3,0.278,5.40%,16.90%,0.32,0.325,0.467,0.792,0.189,3.1,0.302,59,6.9,0.337,114,-1.1,-2.5,0.7,67,96,94,110,12.10%,33.50%,37.10%,29.40%,24.90%,42.70%,32.30%,12546
2016,Jefry Marte,Angels,1B,88,258,284,65,36,14,0,15,38,44,18,0,59,5,3,0,8,2,2,0.252,6.30%,20.80%,0.31,0.31,0.481,0.79,0.229,2.8,0.267,38,4.1,0.335,113,-0.6,0.5,-1.2,79,73,105,110,19.00%,50.50%,29.70%,19.80%,21.30%,42.60%,36.10%,5107
2016,Brad Miller,Rays,1B,152,548,601,133,68,29,6,30,73,81,47,0,149,3,3,0,5,6,4,0.243,7.80%,24.80%,0.32,0.304,0.482,0.786,0.239,4.9,0.277,78,7.5,0.333,111,-0.7,0.5,1.6,98,91,102,103,20.40%,42.50%,32.80%,24.60%,22.60%,42.30%,35.10%,12775
2017,Chase Headley,Yankees,1B,147,512,586,140,97,30,1,12,77,61,60,2,132,6,7,1,10,9,2,0.273,10.20%,22.50%,0.45,0.352,0.406,0.758,0.133,4.3,0.341,75,4,0.329,105,0.5,-0.9,1.6,122,123,100,87,9.90%,38.20%,33.30%,28.40%,17.10%,53.00%,30.00%,4720
2016,Joe Mauer,Twins,1B,134,494,576,129,92,22,4,11,68,49,79,10,93,1,2,0,11,2,0,0.261,13.70%,16.10%,0.85,0.363,0.389,0.752,0.128,3.6,0.301,72,4.1,0.327,102,0,-1.7,-0.4,171,131,118,60,12.80%,30.80%,34.00%,35.20%,13.40%,55.30%,31.30%,1857
2016,Eric Hosmer,Royals,1B,158,605,667,161,111,24,1,25,80,104,57,5,132,1,4,0,18,5,3,0.266,8.50%,19.80%,0.43,0.328,0.433,0.761,0.167,2.8,0.301,83,4.4,0.326,102,-0.6,-2.6,-2.3,107,81,134,69,21.40%,36.10%,34.60%,29.40%,18.90%,46.80%,34.40%,3516
2017,Mitch Moreland,Red Sox,1B,149,508,576,125,69,34,0,22,73,79,57,6,120,6,5,0,14,0,1,0.246,9.90%,20.80%,0.48,0.326,0.443,0.769,0.197,1.7,0.278,73,2.3,0.326,98,-0.7,-1.1,-0.6,117,101,100,99,15.50%,37.20%,36.10%,26.70%,13.50%,47.60%,38.90%,3086
2018,Mitch Moreland,Red Sox,1B,124,404,459,99,57,23,4,15,57,68,50,2,102,0,5,0,12,2,0,0.245,10.90%,22.20%,0.49,0.325,0.433,0.758,0.188,4.5,0.288,58,4,0.325,101,0.1,-3.7,-0.5,131,92,102,102,13.20%,41.00%,35.50%,23.50%,14.70%,50.50%,34.90%,3086
2018,Tyler Austin,Twins,1B,69,244,268,56,29,10,0,17,34,47,19,0,95,2,3,0,3,1,2,0.23,7.10%,35.40%,0.2,0.287,0.48,0.767,0.25,2.1,0.289,34,2.2,0.325,104,-0.7,-0.5,0.8,85,112,90,105,29.30%,38.20%,34.20%,27.60%,13.80%,50.00%,36.20%,11850
2016,Billy Butler,Athletics,1B,97,250,274,71,48,18,0,5,27,35,21,1,42,0,3,0,13,0,0,0.284,7.70%,15.30%,0.5,0.336,0.416,0.752,0.132,1.1,0.32,34,1.3,0.324,104,-0.2,-3,-1.9,96,141,96,81,8.20%,33.70%,39.30%,27.00%,15.20%,52.10%,32.70%,7399
2018,Yuli Gurriel,Astros,1B,136,537,573,156,109,33,1,13,70,85,23,0,63,6,7,0,22,5,1,0.291,4.00%,11.00%,0.37,0.323,0.428,0.751,0.138,3.6,0.306,71,4,0.323,107,0.3,-0.5,-2.9,48,95,105,98,7.60%,41.20%,36.40%,22.50%,18.30%,51.10%,30.60%,19198
2017,Kennys Vargas,Twins,1B,78,241,264,61,37,13,0,11,33,41,20,1,77,2,1,0,10,0,0,0.253,7.60%,29.20%,0.26,0.314,0.444,0.758,0.191,1.5,0.325,33,0.4,0.323,99,-0.1,0.9,-0.8,90,96,112,88,20.80%,38.80%,37.00%,24.20%,24.20%,47.30%,28.50%,12101
2018,Niko Goodrum,Tigers,1B,131,444,492,109,61,29,3,16,55,53,42,1,132,4,2,0,9,12,4,0.245,8.50%,26.80%,0.32,0.315,0.432,0.747,0.187,5.2,0.312,61,3,0.322,102,0.5,1.7,0.5,103,107,104,91,15.50%,40.50%,31.20%,28.30%,15.90%,47.50%,36.60%,12092
2018,Matt Davidson,White Sox,1B,126,434,496,99,56,23,0,20,51,62,52,0,165,7,3,0,8,0,0,0.228,10.50%,33.30%,0.32,0.319,0.419,0.738,0.191,1,0.313,61,2.7,0.321,104,-0.3,-1.9,0,126,88,97,110,18.30%,38.60%,34.90%,26.50%,18.00%,42.70%,39.30%,7226
2017,Ryon Healy,Athletics,1B,149,576,605,156,102,29,0,25,66,78,23,0,142,4,2,0,16,0,1,0.271,3.80%,23.50%,0.16,0.302,0.451,0.754,0.181,1.4,0.319,73,-0.6,0.32,101,-0.7,0.1,-1.2,45,94,99,105,15.10%,41.10%,36.00%,22.90%,16.50%,49.50%,33.90%,15447
2018,Yonder Alonso,Indians,1B,145,516,574,129,87,19,0,23,64,83,51,1,123,2,5,0,10,0,0,0.25,8.90%,21.40%,0.41,0.317,0.421,0.738,0.171,1.2,0.283,69,2.1,0.319,97,-0.3,-1.4,0.8,107,102,90,110,14.50%,43.70%,34.40%,21.90%,19.90%,42.50%,37.70%,2530
2018,Joe Mauer,Twins,1B,127,486,543,137,103,27,1,6,64,48,51,5,86,2,3,1,9,0,1,0.282,9.40%,15.80%,0.59,0.351,0.379,0.729,0.097,2.2,0.33,65,1.8,0.319,100,-0.8,0.6,0,113,127,120,61,6.70%,25.50%,40.40%,34.20%,12.90%,42.30%,44.80%,1857
2016,Dae-Ho Lee,Mariners,1B,104,292,317,74,51,9,0,14,33,49,20,2,74,5,0,0,8,0,0,0.253,6.30%,23.30%,0.27,0.312,0.428,0.74,0.175,1,0.294,37,0,0.318,103,-0.2,-4.3,-0.2,79,108,120,71,25.50%,36.20%,35.80%,28.00%,20.20%,53.20%,26.60%,18722
2016,Logan Morrison,Rays,1B,107,353,398,84,51,18,1,14,45,43,37,1,89,6,2,0,4,4,2,0.238,9.30%,22.40%,0.42,0.319,0.414,0.733,0.176,3.7,0.278,47,-0.1,0.318,100,-0.2,-0.6,1,116,103,100,98,15.20%,50.00%,30.50%,19.60%,19.90%,45.90%,34.20%,9205
2016,Ryan Rua,Rangers,1B,99,240,269,62,45,8,1,8,40,22,21,2,76,6,2,0,8,9,0,0.258,7.80%,28.30%,0.28,0.331,0.4,0.731,0.142,6.6,0.342,31,-0.3,0.317,90,1.6,2.1,-1,97,95,118,80,17.00%,37.40%,42.20%,20.50%,16.30%,51.20%,32.50%,12409
2017,C.J. Cron,Angels,1B,100,339,373,84,53,14,1,16,39,56,22,0,96,7,3,0,5,3,2,0.248,5.90%,25.70%,0.23,0.305,0.437,0.741,0.189,3.2,0.296,44,-1.5,0.316,98,-0.5,-2.1,1.2,70,112,75,123,14.50%,47.20%,30.90%,22.00%,20.30%,43.90%,35.80%,12546
2017,Miguel Cabrera,Tigers,1B,130,469,529,117,79,22,0,16,50,60,54,6,110,3,3,0,15,0,1,0.249,10.20%,20.80%,0.49,0.329,0.399,0.728,0.149,1.1,0.292,61,-3.7,0.313,92,-0.8,-5.8,-1.5,121,135,92,90,13.40%,32.00%,36.50%,31.50%,9.90%,47.50%,42.50%,1744
2017,Chris Davis,Orioles,1B,128,456,524,98,56,15,1,26,65,61,61,4,195,3,4,0,7,1,1,0.215,11.60%,37.20%,0.31,0.309,0.423,0.732,0.208,2.7,0.301,60,-3.9,0.312,91,-0.5,-1.3,0.9,138,116,85,109,24.80%,44.20%,34.00%,21.90%,12.80%,45.70%,41.50%,9272
2018,Ronald Guzman,Rangers,1B,123,387,428,91,55,18,2,16,46,58,33,2,121,7,1,0,8,1,0,0.235,7.70%,28.30%,0.27,0.306,0.416,0.722,0.181,3.4,0.299,49,-1,0.312,87,0,0.8,0.4,93,102,96,103,16.00%,37.80%,35.20%,27.00%,17.60%,49.40%,33.00%,14388
2018,Lucas Duda,Royals,1B,87,310,345,75,49,12,1,13,34,48,24,2,95,8,3,0,4,1,0,0.242,7.00%,27.50%,0.25,0.31,0.413,0.723,0.171,2.8,0.302,40,-0.8,0.312,94,0,-2.8,0.6,84,119,68,126,13.00%,40.80%,32.10%,27.10%,17.40%,44.50%,38.10%,2502
2018,John Hicks,Tigers,1B,81,288,312,75,53,12,1,9,35,32,22,0,84,0,1,1,9,0,1,0.26,7.10%,26.90%,0.26,0.312,0.403,0.715,0.142,2.4,0.337,35,-1,0.311,94,-0.6,-0.7,-1,85,91,101,104,11.70%,35.40%,35.90%,28.60%,20.40%,42.70%,36.90%,12547
2017,Danny Valencia,Mariners,1B,130,450,500,115,78,19,3,15,54,66,40,0,122,2,8,0,16,2,2,0.256,8.00%,24.40%,0.33,0.314,0.411,0.725,0.156,3.3,0.312,57,-4.3,0.311,96,-0.8,-3.2,-1.9,95,104,111,85,14.40%,37.80%,37.50%,24.70%,20.50%,49.70%,29.80%,6364
2016,Travis Shaw,Red Sox,1B,145,480,530,116,64,34,2,16,63,71,43,4,133,3,4,0,10,5,1,0.242,8.10%,25.10%,0.32,0.306,0.421,0.726,0.179,4.4,0.299,59,-3.7,0.31,88,0.4,-2.5,1.1,101,94,82,125,10.30%,39.30%,33.90%,26.80%,21.90%,44.70%,33.30%,11982
2016,Justin Smoak,Blue Jays,1B,126,299,341,65,41,10,0,14,33,34,40,1,112,2,0,0,7,1,0,0.217,11.70%,32.80%,0.36,0.314,0.391,0.705,0.174,1.8,0.295,38,-2.6,0.309,92,0,-0.5,-0.4,146,133,69,119,17.70%,41.70%,28.30%,30.00%,12.30%,48.70%,39.00%,9054
2017,Luis Valbuena,Angels,1B,117,347,401,69,32,15,0,22,42,65,48,1,106,1,5,0,6,0,2,0.199,12.00%,26.40%,0.45,0.294,0.432,0.727,0.233,1.3,0.21,45,-4.2,0.308,93,-1,-2.2,0.7,142,70,89,130,19.00%,42.30%,29.70%,28.10%,22.00%,42.30%,35.80%,4969
2018,Trey Mancini,Orioles,1B,156,582,636,141,91,23,3,24,69,58,44,1,153,5,5,0,17,0,1,0.242,6.90%,24.10%,0.29,0.299,0.416,0.715,0.174,2.4,0.285,71,-3.6,0.308,91,-0.7,2.7,-2.2,83,89,129,73,20.90%,38.00%,35.70%,26.30%,20.30%,46.10%,33.60%,15149
2018,Jake Bauers,Rays,1B,96,323,388,65,30,22,2,11,48,48,54,0,104,3,6,2,3,6,6,0.201,13.90%,26.80%,0.52,0.316,0.384,0.7,0.183,4.5,0.252,43,-2.3,0.308,96,-1.5,1.5,2,168,97,103,98,13.80%,51.10%,30.00%,18.90%,15.00%,44.50%,40.50%,15194
2016,Mitch Moreland,Rangers,1B,147,460,503,107,64,21,0,22,49,60,35,5,118,8,0,0,8,1,0,0.233,7.00%,23.50%,0.3,0.298,0.422,0.72,0.189,1.7,0.266,55,-4.4,0.307,83,0,-3.4,1.3,87,103,94,105,17.20%,44.70%,34.20%,21.10%,15.20%,48.30%,36.60%,3086
2017,Lucas Duda,Rays,1B,52,171,200,30,10,7,0,13,20,27,23,2,62,4,2,0,3,0,0,0.175,11.50%,31.00%,0.37,0.285,0.444,0.729,0.269,0.6,0.173,22,-2.5,0.306,92,-0.1,0.2,0.3,137,80,67,151,21.30%,46.90%,29.70%,23.40%,15.30%,46.00%,38.70%,2502
2016,Adam Lind,Mariners,1B,126,401,430,96,59,17,0,20,48,58,26,3,89,1,2,0,14,0,1,0.239,6.00%,20.70%,0.29,0.286,0.431,0.717,0.192,1.5,0.259,46,-5,0.304,93,-0.6,-0.9,-1.3,75,98,100,101,17.70%,39.50%,33.40%,27.10%,19.80%,44.30%,36.00%,8027
2017,Mike Napoli,Rangers,1B,124,425,485,82,41,11,1,29,60,66,49,3,163,7,3,0,11,1,2,0.193,10.10%,33.60%,0.3,0.285,0.428,0.713,0.235,2.7,0.225,52,-7.6,0.302,77,-0.9,-0.8,-0.4,120,73,77,143,21.00%,52.10%,32.10%,15.90%,21.90%,42.60%,35.50%,3057
2018,Albert Pujols,Angels,1B,117,465,498,114,75,20,0,19,50,64,28,3,65,2,3,0,12,1,0,0.245,5.60%,13.10%,0.43,0.289,0.411,0.7,0.166,1.9,0.247,52,-6.2,0.299,90,0,-2,-0.9,68,105,95,103,12.60%,46.90%,35.20%,17.90%,18.90%,38.70%,42.40%,1177
2016,Yonder Alonso,Athletics,1B,156,482,532,122,81,34,0,7,52,56,45,1,74,1,4,0,15,3,1,0.253,8.50%,13.90%,0.61,0.316,0.367,0.683,0.114,2.5,0.284,54,-8.5,0.299,87,-0.1,-1.5,-1.2,105,110,100,94,5.10%,39.80%,35.70%,24.50%,18.20%,49.50%,32.30%,2530
2016,Marwin Gonzalez,Astros,1B,141,484,518,123,81,26,3,13,55,51,22,1,118,5,1,6,16,12,6,0.254,4.20%,22.80%,0.19,0.293,0.401,0.694,0.147,5.1,0.311,53,-8.4,0.298,89,-0.3,-0.4,-1.4,53,101,108,90,11.60%,50.70%,31.40%,18.00%,14.80%,52.00%,33.20%,5497
2018,Ryon Healy,Mariners,1B,133,493,524,116,77,15,0,24,51,73,27,0,113,2,2,0,21,0,0,0.235,5.20%,21.60%,0.24,0.277,0.412,0.688,0.176,0.9,0.257,53,-7.9,0.296,89,-0.3,-2.2,-2.8,62,90,104,100,17.30%,44.80%,34.80%,20.40%,17.50%,48.20%,34.30%,15447
2016,Byung-ho Park,Twins,1B,62,215,244,41,19,9,1,12,28,24,21,0,80,5,3,0,3,1,0,0.191,8.60%,32.80%,0.26,0.275,0.409,0.684,0.219,4.1,0.23,24,-4.9,0.294,79,0.1,0.9,0.5,107,82,94,118,20.70%,47.80%,33.30%,18.80%,20.30%,42.80%,37.00%,18497
2018,Neil Walker,Yankees,1B,113,347,398,76,52,12,1,11,48,46,42,3,87,5,4,0,3,0,0,0.219,10.60%,21.90%,0.48,0.309,0.354,0.664,0.135,2.4,0.257,39,-7.6,0.291,82,-0.2,-0.1,1.4,127,114,88,106,10.90%,45.10%,31.80%,23.10%,17.40%,44.70%,37.90%,7539
2018,Greg Bird,Yankees,1B,82,272,311,54,26,16,1,11,23,38,30,1,78,5,4,0,4,0,0,0.199,9.60%,25.10%,0.38,0.286,0.386,0.672,0.188,1.3,0.23,30,-5.9,0.291,82,-0.1,-0.2,0.9,116,78,80,136,11.50%,47.00%,32.80%,20.20%,13.10%,47.00%,39.90%,14131
2018,Hunter Dozier,Royals,1B,102,362,388,83,49,19,4,11,36,34,24,0,109,1,1,0,12,2,3,0.229,6.20%,28.10%,0.22,0.278,0.395,0.673,0.166,4,0.296,38,-7.7,0.291,79,-1,-1.5,-1.3,75,104,98,101,11.80%,41.30%,31.90%,26.80%,15.00%,40.20%,44.90%,15117
2016,Tyler White,Astros,1B,86,249,276,54,30,16,0,8,24,28,23,1,65,2,2,0,6,1,0,0.217,8.30%,23.60%,0.35,0.286,0.378,0.664,0.161,2.1,0.258,25,-7,0.287,81,0.1,-0.1,0.1,104,87,98,110,11.00%,39.80%,33.90%,26.30%,19.40%,49.50%,31.20%,15564
2016,Mark Teixeira,Yankees,1B,116,387,438,79,48,16,0,15,43,44,47,1,105,2,2,0,7,2,0,0.204,10.70%,24.00%,0.45,0.292,0.362,0.654,0.158,2.4,0.238,40,-11.2,0.287,76,0.2,-2.3,0.1,134,105,98,99,15.00%,52.10%,29.60%,18.30%,17.30%,50.70%,32.00%,1281
2017,Chris Carter,Yankees,1B,62,184,208,37,23,5,1,8,20,26,20,0,76,2,2,0,5,0,0,0.201,9.60%,36.50%,0.26,0.284,0.37,0.653,0.168,2.3,0.284,19,-6.5,0.284,74,-0.1,-1.1,-0.2,114,99,69,137,14.50%,47.30%,31.80%,20.90%,18.20%,47.30%,34.60%,9911
2018,Logan Morrison,Twins,1B,95,318,359,59,31,13,0,15,41,39,34,0,80,6,1,0,3,1,0,0.186,9.50%,22.30%,0.43,0.276,0.368,0.644,0.182,2.6,0.196,33,-9.2,0.283,75,0,-0.2,0.4,114,90,79,130,13.40%,47.30%,29.70%,23.00%,18.40%,43.90%,37.70%,9205
2018,Jefry Marte,Angels,1B,90,194,209,42,27,7,1,7,28,22,13,0,41,2,0,0,6,1,1,0.216,6.20%,19.60%,0.32,0.273,0.371,0.644,0.155,4.2,0.24,19,-5.8,0.281,77,-0.3,0.5,-0.5,75,71,130,83,15.20%,52.90%,28.80%,18.30%,19.00%,51.00%,30.10%,5107
2018,Luis Valbuena,Angels,1B,96,266,288,53,35,9,0,9,23,33,19,3,100,1,2,0,2,3,0,0.199,6.60%,34.70%,0.19,0.253,0.335,0.588,0.135,3.1,0.277,19,-14.6,0.253,58,0.5,-1.9,0.8,79,94,85,121,12.30%,45.20%,27.40%,27.40%,16.10%,46.40%,37.50%,4969
2018,Chris Davis,Orioles,1B,128,470,522,79,51,12,0,16,40,49,41,2,192,7,4,0,5,2,0,0.168,7.90%,36.80%,0.21,0.243,0.296,0.539,0.128,2.2,0.237,29,-32.3,0.239,44,0.2,-3.1,1.1,95,99,94,108,14.50%,40.80%,32.30%,27.00%,13.10%,50.70%,36.20%,9272
