"Season","Name","Team","G","AB","PA","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","BB%","K%","BB/K","OBP","SLG","OPS","ISO","Spd","BABIP","wRC","wRAA","wOBA","wRC+","wSB","UBR","wGDP","BB%+","LD+%","GB%+","FB%+","HR/FB","Pull%","Cent%","Oppo%","Soft%","Med%","Hard%","playerid"
"2017","Guillermo Heredia","Mariners","123","386","426","96","74","16","0","6","43","24","27","2","64","11","1","1","9","1","5",".249","6.3 %","15.0 %","0.42",".315",".337",".652",".088","2.2",".284","40","-11.9",".288","80","-2.2","1.0","-0.1","75","87","110","96","5.5 %","35.2 %","39.5 %","25.3 %","23.8 %","55.9 %","20.4 %","18721"
"2017","Gorkys Hernandez","Giants","128","310","348","79","58","20","1","0","40","22","31","3","73","3","2","2","6","12","4",".255","8.9 %","21.0 %","0.42",".327",".326",".652",".071","5.3",".331","33","-9.8",".288","77","0.5","3.0","0.1","99","105","107","88","0.0 %","38.6 %","34.4 %","27.0 %","22.4 %","52.3 %","25.3 %","4146"
"2018","Austin Slater","Giants","74","199","225","50","42","6","1","1","21","23","20","2","69","5","1","0","5","7","0",".251","8.9 %","30.7 %","0.29",".333",".307",".640",".055","5.6",".377","21","-5.0",".287","82","1.2","-0.1","-0.3","99","95","146","46","4.8 %","29.0 %","35.1 %","35.9 %","20.6 %","42.0 %","37.4 %","16153"
"2017","Ichiro Suzuki","Marlins","136","196","215","50","41","6","0","3","19","20","17","1","35","1","0","1","2","1","1",".255","7.9 %","16.3 %","0.49",".318",".332",".649",".077","1.9",".297","20","-6.2",".287","77","-0.4","-0.3","0.8","88","91","129","69","7.7 %","32.7 %","34.6 %","32.7 %","27.2 %","54.3 %","18.5 %","1101"
"2017","Ben Revere","Angels","109","291","308","80","64","13","2","1","37","20","15","0","25","0","2","0","7","21","6",".275","4.9 %","8.1 %","0.60",".308",".344",".652",".069","6.5",".296","28","-9.5",".284","76","1.5","3.4","-0.3","58","126","129","51","2.0 %","33.6 %","39.6 %","26.9 %","19.0 %","59.3 %","21.6 %","4712"
"2016","Gerardo Parra","Rockies","102","368","381","93","56","27","3","7","45","39","9","1","73","1","2","1","16","6","4",".253","2.4 %","19.2 %","0.12",".271",".399",".671",".147","5.3",".297","34","-10.6",".284","58","-0.6","-1.3","-1.8","27","91","122","77","9.2 %","37.9 %","36.9 %","25.2 %","16.8 %","51.3 %","31.9 %","8553"
"2016","Tyler Holt","Reds","106","179","208","42","34","5","3","0","21","13","23","0","48","2","1","3","6","4","3",".235","11.1 %","23.1 %","0.48",".327",".296",".623",".061","5.8",".318","19","-5.9",".283","71","-0.6","1.8","-0.6","128","108","116","74","0.0 %","28.9 %","36.3 %","34.8 %","13.3 %","65.2 %","21.5 %","11391"
"2018","Jose Pirela","Padres","146","438","473","109","79","23","2","5","54","32","30","1","89","3","2","0","10","6","3",".249","6.3 %","18.8 %","0.34",".300",".345",".645",".096","4.6",".301","43","-12.2",".283","78","-0.3","-3.8","-0.5","71","95","124","74","5.6 %","32.5 %","40.5 %","27.1 %","23.7 %","41.9 %","34.5 %","5485"
"2016","Colby Rasmus","Astros","107","369","417","76","51","10","0","15","38","54","43","0","121","0","4","1","5","4","1",".206","10.3 %","29.0 %","0.36",".286",".355",".641",".149","2.7",".257","37","-12.6",".282","77","0.2","-1.3","1.6","129","103","81","121","14.2 %","53.0 %","27.3 %","19.8 %","13.4 %","51.4 %","35.2 %","9893"
"2018","Johnny Field","- - -","84","221","233","49","27","13","0","9","28","21","7","0","72","3","1","1","3","4","0",".222","3.0 %","30.9 %","0.10",".254",".403",".657",".181","5.0",".284","21","-6.4",".281","77","0.7","-0.2","-0.1","36","90","93","114","14.8 %","41.7 %","31.8 %","26.5 %","21.2 %","43.7 %","35.1 %","15048"
"2017","Jace Peterson","Braves","89","186","215","40","27","9","2","2","15","17","27","3","48","1","0","1","4","3","0",".215","12.6 %","22.3 %","0.56",".318",".317",".635",".102","4.9",".279","19","-7.3",".280","67","0.5","0.5","0.5","140","60","130","85","4.9 %","43.2 %","30.9 %","25.9 %","15.8 %","54.7 %","29.5 %","12325"
"2017","Peter Bourjos","Rays","100","188","203","42","25","9","3","5","27","15","12","0","53","1","1","1","2","5","4",".223","5.9 %","26.1 %","0.23",".272",".383",".655",".160","7.1",".282","18","-7.0",".280","74","-0.8","0.9","0.7","70","77","112","98","10.4 %","38.7 %","34.3 %","27.0 %","24.1 %","46.0 %","29.9 %","2578"
"2016","Cody Asche","Phillies","71","197","218","42","23","15","0","4","22","18","18","0","54","2","1","0","1","3","1",".213","8.3 %","24.8 %","0.33",".284",".350",".635",".137","3.6",".271","19","-7.1",".279","70","0.1","0.2","0.7","96","102","88","115","7.1 %","42.4 %","36.1 %","21.5 %","24.3 %","42.4 %","33.3 %","11997"
"2016","Desmond Jennings","Rays","65","200","225","40","25","7","1","7","22","20","21","0","58","2","1","1","4","2","0",".200","9.3 %","25.8 %","0.36",".281",".350",".631",".150","4.2",".243","19","-7.4",".278","73","0.3","0.6","0.0","116","80","106","104","13.5 %","39.6 %","36.8 %","23.6 %","20.1 %","53.5 %","26.4 %","1965"
"2018","Adam Duvall","- - -","138","384","427","75","40","20","0","15","48","61","37","3","117","5","1","0","9","2","2",".195","8.7 %","27.4 %","0.32",".274",".365",".639",".169","2.6",".237","37","-12.9",".277","69","-0.6","1.5","1.6","97","101","70","137","11.7 %","47.0 %","33.2 %","19.8 %","18.3 %","45.2 %","36.6 %","10950"
"2016","Oswaldo Arcia","- - -","69","202","222","41","25","7","1","8","17","23","18","0","80","1","1","0","1","1","1",".203","8.1 %","36.0 %","0.23",".270",".366",".637",".163","2.8",".287","19","-7.5",".277","70","-0.3","-0.7","0.8","100","120","95","95","19.5 %","51.2 %","28.5 %","20.3 %","20.3 %","48.8 %","30.9 %","10306"
"2018","Mikie Mahtook","Tigers","67","223","250","45","30","4","2","9","24","29","21","1","66","3","3","0","3","4","1",".202","8.4 %","26.4 %","0.32",".276",".359",".635",".157","5.2",".238","21","-7.9",".276","70","0.3","-0.9","0.3","101","86","104","104","15.0 %","47.5 %","30.0 %","22.5 %","20.6 %","53.1 %","26.3 %","13130"
"2016","Alejandro De Aza","Mets","130","234","267","48","33","9","0","6","31","25","26","1","67","5","1","1","5","4","3",".205","9.7 %","25.1 %","0.39",".297",".321",".618",".115","3.5",".259","22","-9.3",".276","73","-0.6","-0.6","0.0","113","132","76","111","9.7 %","39.6 %","39.1 %","21.3 %","12.4 %","43.8 %","43.8 %","3371"
"2018","JaCoby Jones","Tigers","129","429","467","89","50","22","6","11","54","34","24","0","142","11","2","1","9","13","5",".207","5.1 %","30.4 %","0.17",".266",".364",".630",".156","7.3",".281","39","-15.5",".274","69","0.4","2.7","0.1","62","113","101","91","11.7 %","43.8 %","34.5 %","21.7 %","16.6 %","47.2 %","36.2 %","14818"
"2016","Gregor Blanco","Giants","106","241","274","54","39","10","4","1","28","18","29","4","51","1","1","1","5","6","3",".224","10.6 %","18.6 %","0.57",".309",".311",".620",".087","6.0",".279","22","-10.4",".272","68","-0.2","0.8","-0.2","122","99","103","96","1.6 %","39.1 %","30.2 %","30.7 %","21.4 %","58.9 %","19.8 %","3123"
"2017","Chris Herrmann","Diamondbacks","106","226","256","41","24","7","0","10","35","27","29","0","67","0","1","0","1","5","0",".181","11.3 %","26.2 %","0.43",".273",".345",".619",".164","5.0",".207","21","-10.6",".272","58","0.9","0.4","1.2","126","86","100","109","16.4 %","34.4 %","39.4 %","26.3 %","16.3 %","49.4 %","34.4 %","9284"
"2016","Aaron Altherr","Phillies","57","198","227","40","30","6","0","4","23","23","23","2","69","6","0","0","4","7","2",".202","10.1 %","30.4 %","0.33",".304",".293",".597",".091","4.4",".288","18","-9.1",".270","64","0.5","-0.4","-0.3","117","124","115","66","13.8 %","41.1 %","38.8 %","20.2 %","19.4 %","51.2 %","29.5 %","11270"
"2016","Enrique Hernandez","Dodgers","109","216","244","41","26","8","0","7","25","18","28","1","64","0","0","0","3","2","0",".190","11.5 %","26.2 %","0.44",".283",".324",".607",".134","3.2",".234","19","-9.8",".270","67","0.3","-0.3","0.4","133","81","91","123","10.9 %","46.7 %","32.9 %","20.4 %","20.4 %","52.0 %","27.6 %","10472"
"2017","Joey Rickard","Orioles","111","261","277","63","44","15","0","4","29","19","9","0","63","4","1","2","6","8","1",".241","3.2 %","22.7 %","0.14",".276",".345",".621",".103","5.0",".303","22","-12.0",".269","62","1.0","1.5","0.0","39","131","82","104","5.5 %","50.8 %","28.4 %","20.9 %","24.9 %","50.3 %","24.9 %","13277"
"2017","Alex Gordon","Royals","148","476","541","99","68","20","2","9","52","45","45","3","126","14","4","2","7","7","4",".208","8.3 %","23.3 %","0.36",".293",".315",".608",".107","4.3",".261","42","-23.5",".269","62","-0.6","0.6","0.9","99","120","98","90","7.8 %","43.0 %","34.8 %","22.2 %","19.4 %","51.4 %","29.2 %","5209"
"2016","Chris Coghlan","- - -","99","261","300","49","29","12","2","6","35","30","35","3","73","3","1","0","4","2","1",".188","11.7 %","24.3 %","0.48",".290",".318",".608",".130","4.7",".235","23","-12.1",".269","65","-0.2","0.8","0.6","139","100","108","90","10.2 %","38.1 %","36.5 %","25.4 %","19.1 %","51.9 %","29.1 %","6878"
"2017","Hyun Soo Kim","- - -","96","212","239","49","39","8","1","1","20","14","22","1","46","2","2","0","3","0","0",".231","9.2 %","19.2 %","0.48",".307",".292",".599",".061","2.2",".287","19","-10.6",".268","61","-0.2","0.0","0.5","106","118","108","81","2.1 %","33.9 %","35.7 %","30.4 %","17.3 %","54.8 %","28.0 %","18718"
"2016","Delino DeShields","Rangers","74","182","203","38","27","7","0","4","36","13","15","0","54","2","1","3","1","8","3",".209","7.4 %","26.6 %","0.28",".275",".313",".588",".104","5.7",".272","14","-9.5",".261","52","0.3","1.7","0.7","92","84","126","78","11.8 %","39.4 %","38.6 %","22.0 %","22.7 %","56.8 %","20.5 %","11379"
"2016","Rafael Ortega","Angels","66","185","202","43","34","8","0","1","24","16","13","0","23","0","0","3","5","8","3",".232","6.4 %","11.4 %","0.57",".283",".292",".575",".059","5.1",".261","14","-10.3",".257","59","0.3","0.8","-0.2","80","86","130","71","2.5 %","35.8 %","37.0 %","27.3 %","23.0 %","55.2 %","21.8 %","10323"
"2017","Allen Cordoba","Padres","100","202","227","42","34","2","2","4","17","15","18","1","54","4","3","0","2","2","2",".208","7.9 %","23.8 %","0.33",".282",".297",".579",".089","3.9",".259","15","-12.3",".256","55","-0.6","-0.5","0.5","88","71","120","92","8.5 %","36.7 %","39.3 %","24.0 %","24.7 %","52.0 %","23.3 %","15722"
"2018","Hunter Pence","Giants","97","235","248","53","37","11","1","4","19","24","11","1","59","0","2","0","1","5","1",".226","4.4 %","23.8 %","0.19",".258",".332",".590",".106","4.7",".282","17","-12.2",".254","60","0.5","1.4","0.6","49","95","116","84","7.7 %","33.2 %","36.5 %","30.3 %","24.7 %","44.9 %","30.3 %","8252"
"2018","Gregor Blanco","Giants","68","189","203","41","29","7","3","2","19","12","12","0","58","0","1","1","2","6","2",".217","5.9 %","28.6 %","0.21",".262",".317",".580",".101","6.9",".300","14","-10.1",".254","59","0.3","0.7","0.3","66","125","98","87","5.1 %","30.8 %","33.1 %","36.1 %","18.8 %","51.9 %","29.3 %","3123"
"2018","Rajai Davis","Indians","101","196","216","44","36","6","1","1","33","6","11","0","48","4","1","4","2","21","7",".224","5.1 %","22.2 %","0.23",".278",".281",".559",".056","7.6",".291","14","-11.2",".251","50","1.2","0.6","0.9","61","103","111","86","2.2 %","29.4 %","37.9 %","32.7 %","30.7 %","42.5 %","26.8 %","3708"
"2016","Ben Revere","Nationals","103","350","375","76","58","9","7","2","44","24","18","0","34","3","2","2","12","14","5",".217","4.8 %","9.1 %","0.53",".260",".300",".560",".083","7.7",".234","22","-22.3",".246","46","0.6","2.4","-2.3","56","85","124","78","2.4 %","37.5 %","36.3 %","26.3 %","25.3 %","54.4 %","20.3 %","4712"
"2016","Tyler Goeddel","Phillies","92","213","234","41","31","3","3","4","17","16","17","0","52","2","1","1","4","3","0",".192","7.3 %","22.2 %","0.33",".258",".291",".549",".099","5.7",".234","13","-14.3",".244","47","0.5","1.3","-0.3","84","80","120","86","8.5 %","32.5 %","42.3 %","25.2 %","25.2 %","49.7 %","25.2 %","13180"
"2018","Victor Reyes","Tigers","100","212","219","47","38","5","3","1","35","12","5","0","46","0","1","1","4","9","1",".222","2.3 %","21.0 %","0.11",".239",".288",".526",".066","8.2",".277","10","-15.4",".229","38","1.3","-0.5","0.0","28","123","119","65","2.6 %","33.9 %","33.3 %","32.7 %","19.6 %","45.8 %","34.5 %","15487"
